symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
600009,上海机场,1994,314754327.51,223453636.11,,112824760.55,46420715.8,366892211.85,162031790.16,258035414.63,,56718912.88
600009,上海机场,1995,362533705.2,252861653.03,,103213014.86,37329919.71,572751740.68,226521867.68,285022839.1,,77510866.1
600009,上海机场,1996,467121091.8,300615651.18,,102782632.51,49333586.47,735541798.91,221743944.34,379556335.2000001,,87564756.6
600009,上海机场,1997,533891205.89,321984717.7,,97208505.67,47632290.98,1056174084.38,158843122.04,421923804.92,,111967400.97
600009,上海机场,1998,635449007.31,549659249.24,625534197.7,107961267.64,43190813.13,3512883981.94,195006981.47,521461443.99,,113987563.32
600009,上海机场,1999,748214448.02,594475982.05,638664025.81,144200637.85,30252230.7,4142425301.08,230072318.56,621304729.15,,126909718.87
600009,上海机场,2000,867896150.88,545203047.25,741455000.83,159174085.33,29079541.24,7650110041.19,3293884841.42,542899072.4200001,,324997078.46
600009,上海机场,2001,1156530353.0,566761205.0,861622387.13,174232567.64,51576150.15,6617955482.06,1596806127.47,659502935.0,,497027418.0
600009,上海机场,2002,1668015003.0,605681032.0,1001506860.0,219327861.0,32542331.0,6737001896.0,1106436966.0,908824829.0,,759190174.0
600009,上海机场,2003,1782044840.0,647318066.0,957408541.0,292508017.0,16918897.0,7236552305.0,971777512.0,1002597107.0,,779447733.0
600009,上海机场,2004,2352017414.0,1291646856.0,1007866246.0,453181940.0,14542206.0,8184907890.0,270345263.0,1407066752.0,,944950662.0
600009,上海机场,2005,2680788163.0,1389206567.0,1484126655.0,502988943.0,14243671.0,9572688613.0,461615264.0,1630327911.0,,1050460252.0
600009,上海机场,2006,2959494911.0,1513212490.0,1463617901.0,611441271.0,15472750.0,12087609580.0,1914239680.0,1753128699.0,1366823116.0,1206366212.0
600009,上海机场,2007,3144252414.0,1694975379.0,1320208012.0,529272824.0,15036102.0,16043104781.0,4433467435.46,1821931187.0,455000000.0,1322321227.0
600009,上海机场,2008,3350766277.03,859714753.17,1494837257.67,1131954870.48,18708872.17,17281104782.95,4975394673.04,1299668947.4,1141029604.08,2051097329.63
600009,上海机场,2009,3338337110.31,706338738.62,1184476476.87,1051229450.2,15920022.5,16959893917.01,4001346562.27,1046801563.9499998,599096975.6,2291535546.36
600009,上海机场,2010,4186408260.79,1310708582.78,2247521594.1,1054925433.2,18369959.11,17501768303.51,3296381187.34,1626834778.71,,2559573482.08
600009,上海机场,2011,4611211636.06,1499594589.5,2321631245.32,989795148.03,18639120.98,18919951399.74,3429277014.7,1811512092.9000008,,2799699543.16
600009,上海机场,2012,4720413738.72,1581059059.47,2182424793.27,811631548.04,18651135.49,19408838355.4,3356018116.67,1790547418.0200005,,2929866320.7
600009,上海机场,2013,5215129817.2,1872854630.53,2848805330.03,777992587.42,18400278.66,20918329469.49,3671089277.8,2291792352.26,,2923337464.94
600009,上海机场,2014,5750882944.36,2095535174.81,2980926188.09,863776674.26,19417026.92,23015062459.56,4189789350.29,2516814171.78,,3234068772.58
600009,上海机场,2015,6285400290.32,2531433048.7,3207366712.88,889838246.54,19655383.91,25639413845.07,4941704112.94,2887686557.15,,3397713733.17
600009,上海机场,2016,6951474481.18,2805650702.03,2574784693.56,1029260090.05,20476602.38,26943645294.32,4319493266.0,3137335820.74,,3814138660.44
600009,上海机场,2017,8062379029.93,3683408499.86,4114021179.06,1188793935.53,18704158.65,27547399506.95,2066626537.28,4016458406.960001,,4045920622.97
600009,上海机场,2018,9313114686.74,4231432034.89,4467517029.72,1314326982.33,19955267.27,30928729156.92,2294221760.36,4813768828.15,,4499345858.59
600009,上海机场,2019,10944668477.76,5030210052.62,4885045782.8,1662029290.31,14343535.5,37171229055.74,4721504328.39,5604447352.85,,5340221124.91
600009,上海机场,2020,4303465087.94,-1266651387.56,-1217659313.81,1647809061.72,17184783.32,33202181016.4,3643284563.25,-2297245257.700001,,6600710345.64
600009,上海机场,2021,8154776878.02,-1578222818.35,1849196959.64,1861016708.84,38661874.05,67842539413.31,30525538681.55,-1564450263.58,,9719227141.6
600009,上海机场,2022,5480447621.36,-2994949875.37,-116961358.39,2102115928.16,48268533.83,67775098795.68,27071610967.71,-3420512065.840001,749737414.82,8900959687.2
600009,上海机场,2023,11047016050.98,934049713.44,4020086467.98,2590410038.06,47501771.79,69480530979.72,27453959185.37,1824038539.039999,1200435751.36,9222977511.94
600009,上海机场,2024,12368804103.46,1933948719.51,5530816400.62,2337990607.18,43258534.46,70046212107.27,26516115116.03,2713006931.0099983,700397250.0,9655797172.45
600009,上海机场,2025,13346192164.12,2116775136.25,5981731896.44,2413946140.48,41062884.29,71678547661.74,27139427653.7,3672113652.2800007,7006853.04,9674078511.84
