symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
300760,迈瑞医疗,2014,7835717600.0,1359671100.0,1741478600.0,1370988900.0,919954000.0,14581365500.0,4919549300.0,4970059800.0,305950000.0,2865657800.0
300760,迈瑞医疗,2015,8013109726.0,909879632.0,2023902707.0,1213431945.0,1001497833.0,12363044374.0,5825033906.0,4985407656.0,324680000.0,3027702070.0
300760,迈瑞医疗,2016,9031723194.0,1600457016.0,3039526487.0,1026434674.0,1031174847.0,12974037036.0,8373291419.0,5836471248.0,1864959831.0,3195251946.0
300760,迈瑞医疗,2017,11173795364.0,2589154751.0,3300366919.0,1422512002.0,1567440887.0,14438439027.0,7784312358.0,7489783672.0,1801120000.0,3684011692.0
300760,迈瑞医疗,2018,13753357469.0,3719236169.0,4034585376.0,1572746574.0,1698949044.0,21627385716.0,6449069433.0,9155959173.0,,4597398296.0
300760,迈瑞医疗,2019,16555991314.0,4680646750.0,4721794915.0,1667714349.0,2264598752.0,25634149109.0,7017098819.0,10800934028.0,,5755057286.0
300760,迈瑞医疗,2020,21025846389.0,6657676062.0,8870109849.0,1443117646.0,3540721551.0,33306388963.0,10016007455.0,13659752162.0,,7366094227.0
300760,迈瑞医疗,2021,25269580818.0,8001553606.0,8998649175.0,1658675548.0,3565329699.0,38103022990.0,11134976999.0,16426865602.0,,8842715216.0
300760,迈瑞医疗,2022,30365643811.0,9607174094.0,12141147876.0,2658711527.0,4024915834.0,46745236809.0,14746124646.0,19480354353.0,,10885289458.0
300760,迈瑞医疗,2023,34931900884.0,11582226085.0,11062025295.0,3295124769.0,3978631580.0,47940003061.0,14593963297.0,22418764783.0,7746194.0,12513136101.0
300760,迈瑞医疗,2024,36725749548.0,11668487164.0,12432041281.0,3219300494.0,4757425283.0,56643545143.0,15885367579.0,23178230164.0,5398950.0,13547519384.0
300760,迈瑞医疗,2025,33282159404.0,8135775409.0,10144968535.0,3408119891.0,5003717480.0,59266767707.0,16255447654.0,20074321232.0,328106.0,13207838172.0
