symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
000002,万科A,1992,661356211.38,70024056.26,,,219893301.2,962522585.86,725313856.14,78385598.59000003,196887471.8,582970612.79
000002,万科A,1993,1084044524.87,153405297.2,,67566493.63,570163906.76,2136158632.31,1205853411.63,151722010.29999983,336555180.0,932322514.57
000002,万科A,1994,1227544063.55,173367919.72,,,867093603.77,2675187672.11,1527296313.33,289944413.5999999,407662500.0,937599649.95
000002,万科A,1995,1503755416.14,147452376.33,,361859358.77,1222124277.41,3234377489.99,1872120685.11,424485500.99,647114732.59,1079269915.15
000002,万科A,1996,1177714050.96,149663316.45,,,1361356458.61,3466124320.3,1960997831.05,357953298.34000003,827856393.59,819760752.62
000002,万科A,1997,1947640983.87,187123995.02,,,1713988281.59,3959626453.0,1972049099.06,544033612.01,548372959.11,1403607371.86
000002,万科A,1998,2246116963.28,197835865.07,-140274509.15,247957917.5,2349936093.6,4008869718.53,1936123477.39,613066854.6000001,618723114.0,1633050108.68
000002,万科A,1999,2872795896.07,229142287.45,42785873.01,,2541901743.74,4494664465.95,2348353754.91,731832146.5800002,895234400.0,2140963749.49
000002,万科A,2000,3783668674.18,296647729.43,86048365.05,392350635.74,3458877740.13,5583262107.86,2656602254.25,943740697.58,566000000.0,2839927976.6
000002,万科A,2001,4455064776.93,373747217.73,-1204549247.74,355887200.87,4708616789.08,6482911630.82,3356829340.71,1020625024.67,1353000000.0,3434439752.26
000002,万科A,2002,4574359629.05,382421274.06,128843264.54,302297113.93,5976170097.26,8215822308.3,4663168490.79,1101473820.0700002,460000000.0,3472885808.98
000002,万科A,2003,6380060435.28,542270658.17,-1478383770.29,269464752.24,8670928242.49,10561040095.7,5800579701.15,1740182757.4299994,1680000000.0,4639877677.85
000002,万科A,2004,7667226237.03,878006255.08,1048590341.97,375047445.81,10545591392.27,15534422529.76,9229974987.69,2369856692.5599995,795000000.0,5297369544.47
000002,万科A,2005,10558851683.83,1350362816.78,843439134.65,377307701.04,14849481106.68,21992392061.3,13411168833.23,3673931027.78,900000000.0,6884920656.05
000002,万科A,2006,17918331517.79,2297883766.18,-3024121481.87,364609673.22,34167114653.21,49919840381.13,32466336834.14,6477067719.060001,2715470000.0,11441263798.73
000002,万科A,2007,35526611301.94,4844235494.21,-10437715815.8,864883012.55,66472876871.4,100094467908.29,66174944879.25,14919272337.500004,1104850000.0,20607338964.44
000002,万科A,2008,40991779214.96,4033170027.89,-34151830.4,922774844.24,85898696524.95,119236579721.09,80418030239.89,15986504750.05,4601968333.32,25005274464.91
000002,万科A,2009,48881013143.49,5329737727.0,9253351319.55,713191906.14,90085294305.52,137608554829.39,92200042375.32,14366295438.489998,1188256111.11,34514717705.0
000002,万科A,2010,50713851442.63,7283127039.15,2237255451.45,1594024561.07,133333458045.93,215637551741.83,161051352099.42,20640356211.45,1478000000.0,30073495231.18
000002,万科A,2011,71782749800.68,9624875268.23,3389424571.92,1514813781.1,208335493569.16,296208440030.05,228375901483.02,28554586198.549995,1724446469.54,43228163602.13
000002,万科A,2012,103116245136.42,12551182392.23,3725958472.52,1886548523.49,255164112985.07,378801615075.37,296663420087.27,37694630788.42,9932400240.5,65421614348.0
000002,万科A,2013,135418791080.35,15118549405.78,1923868889.89,3078969781.37,331133223278.99,479205323490.54,373765900091.91,42621140317.54001,5102514631.14,92797650762.81
000002,万科A,2014,146388004498.44,15745454144.7,41724819113.36,1894071801.08,317726378468.22,508408755415.65,392515138495.68,43830940767.33,2383069704.65,102557063731.11
000002,万科A,2015,195549130020.9,18119406249.27,16046020691.5,2510653269.96,368121930513.33,611295567689.29,474985950368.27,57398501344.66,1900087965.52,138150628676.24
000002,万科A,2016,240477236923.34,21022606256.56,39566129021.69,2075256823.79,467361336133.57,830674213924.14,668997642643.14,70734833491.57,16576589202.38,169742403431.77
000002,万科A,2017,242897110250.52,28051814882.36,82322834216.5,1432734013.84,598087657618.33,1165346917804.55,978672978646.26,82817194347.09,16108858651.31,160079915903.43
000002,万科A,2018,297679331103.19,33772651678.61,33618183388.52,1586180764.1,750302627438.8,1528579356474.81,1292958626477.23,111575106861.38,10111677982.38,186104224241.81
000002,万科A,2019,367893877538.94,38872086881.32,45686809515.08,1988075737.67,897019035609.52,1729929450401.23,1459350334988.27,133343544732.89,15365231785.08,234550332806.05
000002,万科A,2020,419111677714.12,41515544941.31,53188022243.81,2992423302.26,1002063008153.13,1869177094005.55,1519332620662.33,122570989738.84998,25111536842.11,296540687975.27
000002,万科A,2021,452797773974.14,22524033383.22,4113160948.2,4743597023.95,1075617036637.22,1938638128699.08,1545865352173.99,98820636002.0,14412503249.23,353977137972.14
000002,万科A,2022,503838367358.76,22688551801.52,2750449478.44,7504692133.25,907056930357.78,1757804935896.04,1352168105932.49,98519080379.12,4133306224.89,405319286979.64
000002,万科A,2023,465739076702.23,12162684368.86,3912323920.11,7293628386.69,701695785323.43,1504850172117.83,1101916641170.57,70955217184.44,1063561883.1,394783859517.79
000002,万科A,2024,343176440712.96,-49478429211.96,3799847632.35,8110758258.05,519009439846.78,1286259859765.82,947405197282.08,34911569273.46002,15973061991.55,308264871439.5
000002,万科A,2025,233432768960.43,-88556470495.64,-988124860.96,9519075011.05,373738098060.15,1020622831532.86,784762773496.17,22085477189.549988,26331384862.38,211347291770.88
