symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
600276,恒瑞医药,1997,303570800.24,41070678.37,,53482486.02,66953367.12,288916837.93,193376602.92,123181816.77,87645000.0,180388983.47
600276,恒瑞医药,1998,363792258.93,43229968.32,,101265131.61,89861170.96,365524357.77,223996145.55,158179330.28,69610000.0,205612928.65
600276,恒瑞医药,1999,413929931.49,51332467.7,33888942.61,133659371.94,75156079.44,463707546.17,301170158.81,197685997.23,119390000.0,216243934.26
600276,恒瑞医药,2000,484707192.06,65209255.87,19605766.42,149247750.27,96219303.86,986273264.76,313706174.58,257997845.56,59880000.0,226709346.5
600276,恒瑞医药,2001,634268947.69,81155081.33,11487104.94,208723190.88,83127110.66,1119024142.95,361034255.93,378877019.2900001,73400000.0,255391928.4
600276,恒瑞医药,2002,756025462.47,78953996.69,49835037.83,214751072.42,95797643.21,1204575770.68,394602023.63,477428825.07000005,117500000.0,278596637.4
600276,恒瑞医药,2003,1050352311.61,94519994.87,136820464.68,226249717.44,112841347.44,1450686564.28,547337527.6,702158409.1700001,227571204.12,348193902.44
600276,恒瑞医药,2004,1145143619.19,122620494.64,209412777.54,156672091.67,63227439.53,1255381552.33,257329061.52,858824794.0500001,59000000.0,286318825.14
600276,恒瑞医药,2005,1179259557.87,162222057.55,227876230.45,155115245.66,68737306.49,1285214401.34,177103622.93,949350883.09,,229908674.78
600276,恒瑞医药,2006,1436608583.3,206967866.95,266175427.13,141215137.51,98240205.21,1468442969.42,201073875.52,1157116932.98,,279491650.32
600276,恒瑞医药,2007,1980615070.6,414778611.83,210157835.87,439301535.33,119789654.51,2057857251.77,402564628.82,1649398607.5,60000000.0,331216463.1
600276,恒瑞医药,2008,2392561159.48,422947064.06,117459736.73,612404864.84,162307971.35,2254363979.25,229914173.72,1991688238.76,,400872920.72
600276,恒瑞医药,2009,3028960881.33,665730889.79,439116229.02,854563881.17,177125035.0,2998870229.64,333852353.96,2505109230.63,,523851650.7
600276,恒瑞医药,2010,3744106269.5,724173302.17,385945810.53,1162473485.45,176183504.03,3895635295.02,420801862.47,3138603091.83,,605503177.67
600276,恒瑞医药,2011,4550391768.99,876611061.8,527357720.75,1250752549.12,299993166.41,4818023175.48,439471048.33,3766248500.08,,784143268.91
600276,恒瑞医药,2012,5435067561.2,1077384764.0,958368891.73,1443420596.5,337840460.31,5892509211.52,450010685.77,4564670807.29,,870396753.91
600276,恒瑞医药,2013,6203074355.43,1238110635.72,1364958666.11,1559832038.76,429927042.14,7220266342.84,564396168.07,5044992684.92,,1158081670.51
600276,恒瑞医药,2014,7452253087.84,1515568863.48,1574306024.01,1795737088.55,550891165.21,9086860884.26,933044467.43,6139036972.97,,1313216114.87
600276,恒瑞医药,2015,9315960168.4,2171571545.04,2277293122.97,2092275454.97,522967016.37,11496700401.56,1138935026.85,7944289704.11,,1371670464.29
600276,恒瑞医药,2016,11093724121.18,2588952095.88,2592628395.66,2324589747.67,636589202.03,14330058674.85,1455666831.8,9659092709.49,,1434631411.69
600276,恒瑞医药,2017,13835629369.98,3216647998.16,2547385416.82,3188576007.41,789717540.39,18039384776.48,2096169951.25,11985752317.97,,1849877052.01
600276,恒瑞医药,2018,17417901050.02,4065609716.04,2774212734.45,3772692759.64,1030573735.47,22361229608.42,2563491134.74,15083332964.66,,2334568085.36
600276,恒瑞医药,2019,23288576607.05,5328027519.56,3816832867.29,4906245353.78,1606805898.04,27556475495.47,2618947867.88,20375632553.96,,2912944053.09
600276,恒瑞医药,2020,27734598747.82,6328383219.69,3431934805.24,5073694217.16,1778057205.65,34729589915.43,3942587976.88,24385909078.38,,3348689669.44
600276,恒瑞医药,2021,25905526375.8,4530217550.47,4218816053.27,4632515377.95,2402673360.01,39266221700.14,3694413772.82,22163727825.69,,3741798550.11
600276,恒瑞医药,2022,21275270681.52,3906375067.36,1265264631.93,5891397327.62,2450574758.45,42370875897.96,3957967302.84,17788631791.43,1260943473.97,3486638890.09
600276,恒瑞医药,2023,22819784741.31,4302435930.05,7643665074.52,5194493562.58,2314026002.52,43784506635.76,2751420194.43,19294536954.4,,3525247786.91
600276,恒瑞医药,2024,27984605342.06,6336527014.75,7422753038.71,4914872611.28,2417118478.12,50135645304.1,4045394570.79,24136427950.18,,3848177391.88
600276,恒瑞医药,2025,31629416193.83,7711054811.98,11235378130.63,5146562124.0,2878412496.88,69867315773.74,8070492359.49,27266760378.4,,4362655815.43
