symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
600887,伊利股份,1992,33505670.0,2001850.0,,,4887733.0,25980157.0,18989732.0,6468249.0,,27037421.0
600887,伊利股份,1993,48468494.0,3890318.0,,,6298504.0,69466678.0,,8433450.0,,40035044.0
600887,伊利股份,1994,102163920.08,8528502.85,,,14815174.0,96341777.0,,16514224.739999996,,85649695.34
600887,伊利股份,1995,209115249.74,16137148.48,,5786663.95,22505684.23,149399775.07,99776577.77,39125297.10000002,27800000.0,169989952.64
600887,伊利股份,1996,354984140.57,33390751.93,,8199681.9,60816840.98,276013421.75,108533655.64,82312962.65999997,40000000.0,272671177.91
600887,伊利股份,1997,853643063.77,65718335.49,,35492213.73,128345302.01,594096396.67,189934334.45,174905915.49,34650000.0,678737148.28
600887,伊利股份,1998,1028371666.74,77186338.16,175466438.34,49133435.7,113954939.6,934435512.86,255182652.22,282413859.95000005,11250000.0,745957806.79
600887,伊利股份,1999,1150797369.38,89274944.51,151991194.77,39696885.58,121075709.93,996152228.19,262086836.88,327909200.94000006,13350000.0,822888168.44
600887,伊利股份,2000,1505031981.51,98476957.81,91530910.84,70418191.45,189548041.85,1212083900.25,409327402.9,419015691.01,25700000.0,1086016290.5
600887,伊利股份,2001,2701983031.9,119676679.62,306703484.71,78930566.54,303051667.95,1639096124.79,733281267.87,784699255.6100001,108300000.0,1917283776.29
600887,伊利股份,2002,4010092386.78,141948405.32,421180572.26,90993943.25,377156843.16,2898543738.37,1002415615.32,1334708374.5100002,52300000.0,2675384012.27
600887,伊利股份,2003,6299333498.19,199589922.71,509949816.47,125548071.07,656341465.54,4046679446.82,1830404808.74,2025440340.7499995,238355342.0,4273893157.44
600887,伊利股份,2004,8734990975.36,239129041.85,1261801254.88,142147760.38,709666328.62,4850390712.96,2495970238.38,2595738125.710001,225200000.0,6139252849.65
600887,伊利股份,2005,12175264123.61,293386132.45,670001448.97,161344226.85,844561728.25,5450464133.95,2853102014.7,3534184494.3500004,251600000.0,8641079629.26
600887,伊利股份,2006,16579693004.02,145472858.32,495375350.11,343155905.68,1504742540.24,7364483726.38,4394005590.03,4548949311.49,856904693.87,12030743692.53
600887,伊利股份,2007,19359694864.94,-20599107.13,778130793.69,204955385.89,1737371120.52,10173900510.85,5466667265.38,5012422207.879999,890904693.87,14347272657.06
600887,伊利股份,2008,21658590273.0,-1687447567.13,182575139.71,196978423.69,2020365899.75,11780488935.08,8552918910.16,5809447367.379999,2703000000.0,15849142905.62
600887,伊利股份,2009,24323547500.31,647659707.32,2028826509.89,217978370.09,1835651029.35,13152143646.51,9442204785.19,8545473777.610001,2684879780.1,15778073722.7
600887,伊利股份,2010,29664987260.7,777196629.43,1474573857.39,257222847.09,2583654422.61,15362324086.57,10850288815.32,8978678420.280003,2697833904.93,20686308840.42
600887,伊利股份,2011,37451372248.72,1809219539.77,3670375049.97,281270491.14,3309585543.63,19929500601.48,13624027763.89,10965706073.64,2985290639.32,26485666175.08
600887,伊利股份,2012,41990692102.35,1717206343.77,2408542273.11,289297587.44,2994640420.76,20463266761.37,12938283107.07,12485742890.579998,2577793522.53,29504949211.77
600887,伊利股份,2013,47778865826.24,3187239562.47,5474748415.96,340087732.36,3682902752.63,32877387559.54,16564605613.16,13696107703.78,4086000000.0,34082758122.46
600887,伊利股份,2014,53959298690.78,4144280536.11,2436487020.35,513023498.21,5008246399.6,39494298817.03,20672744324.57,17559307552.260002,8071984146.06,36399991138.52
600887,伊利股份,2015,59863485730.88,4631791823.05,9536498591.5,572177041.87,4663128747.3,39630968248.5,19485051941.45,21487907603.149998,6190000000.0,38375578127.73
600887,伊利股份,2016,60312009671.16,5661807747.14,12817325815.25,572137397.5,4325780867.62,39262272885.74,16026385009.23,22884574223.990005,150000000.0,37427435447.17
600887,伊利股份,2017,67547449530.32,6000884926.88,7006297178.98,786140204.59,4639993865.79,49300355318.14,24060537812.92,25185046869.67,7860000000.0,42362402660.65
600887,伊利股份,2018,78976388687.29,6439749610.82,8624771799.8,1101026608.06,5507073963.85,47606204460.43,19568982539.99,29870354314.55999,1523000000.0,49106034372.73
600887,伊利股份,2019,90009132852.26,6933763430.47,8455480282.43,1615510453.56,7715031334.22,60461267016.42,34187128224.92,33617420112.009995,4559631340.89,56391712740.25
600887,伊利股份,2020,96523963249.92,7078176787.81,9851639164.55,1616344944.47,7545025549.66,71154264385.29,40621620461.79,29071015929.63,6956730747.94,67452947320.29
600887,伊利股份,2021,110143986386.03,8704915103.95,15527519680.07,1958977857.43,8917195638.88,101962339842.65,53171321535.65,33727280853.649998,12596366405.58,76416705532.38
600887,伊利股份,2022,122698004080.99,9431064679.78,13420320580.36,3088345121.78,14836164803.32,130965302299.22,76822199099.56,39579457706.75,26799481240.45,83118546374.24
600887,伊利股份,2023,125758168916.51,10428540457.94,18290357650.56,3084668398.14,12511775911.77,151620252657.98,94299895215.57,40969576839.17,39754855129.21,84788592077.34
600887,伊利股份,2024,115393310976.69,8452859993.18,21739740393.38,2878402047.44,10744674420.37,153718003927.96997,96710353251.06,39094477942.76001,36354630548.02,76298833033.93
600887,伊利股份,2025,115636231250.05,11565166497.81,14343920490.32,2987426531.59,10823125184.53,152098516632.34,93554239954.18,39982387449.06,45630626027.83,75653843800.99
