symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
603288,海天味业,2009,4482890904.2,706675260.54,1134664422.93,91.4,597071922.02,4005911956.56,1427970174.39,1723162246.35,63104884.58,2759728657.85
603288,海天味业,2010,5515507551.31,660266581.85,1051796524.43,,600056292.06,3946423674.29,1417167741.05,1819367872.8300004,,3696139678.48
603288,海天味业,2011,6090560144.37,955684713.08,1171975148.85,,708051474.77,4651631541.62,1566060128.29,2186538528.06,,3904021616.31
603288,海天味业,2012,7069591619.67,1207566852.96,2171135232.51,,852696731.69,6110204366.74,2451276839.49,2635315679.3900003,,4434275940.28
603288,海天味业,2013,8401589320.86,1606418791.67,1930187429.41,,1013244774.03,6722123294.35,2807684296.34,3296075037.5,,5105514283.36
603288,海天味业,2014,9817189662.62,2090275690.29,2739330825.61,,1154208319.45,11000594566.17,3512682410.78,3966820049.160001,,5850369613.46
603288,海天味业,2015,11294380030.09,2509632367.33,2194831656.35,,999924009.12,11498002242.84,2746876641.11,4737135167.650001,,6557244862.44
603288,海天味业,2016,12458558940.81,2843133968.17,4074050747.76,,939884332.9,13463592998.27,3449823565.24,5475359318.919999,,6983199621.89
603288,海天味业,2017,14584310896.6,3531436928.16,4720977581.77,2466645.04,1041120224.59,16336012255.77,4571838748.16,6663582853.09,,7920728043.51
603288,海天味业,2018,17034475127.23,4364813027.88,5996242501.64,2444554.89,1203328316.58,20143788853.33,6255962712.82,7915424100.98,19600000.0,9119051026.25
603288,海天味业,2019,19796889800.07,5353185029.35,6567569488.52,2463315.07,1802760746.44,24753888098.68,8156181316.85,8996169121.31,19600000.0,10800720678.76
603288,海天味业,2020,22791873936.49,6402859991.91,6950432014.98,41492650.3,2099920921.86,29533620038.66,9367585493.7,9611085869.580002,92600000.0,13180788066.91
603288,海天味业,2021,25004031043.49,6670757811.72,6323508784.06,56045139.23,2226818960.68,33337724549.58,9837875983.2,9667172789.090002,104600000.0,15336858254.4
603288,海天味业,2022,25609651543.29,6197716943.78,3830314321.72,188395321.48,2391641182.47,34059175850.3,7174696439.08,9137827127.23,131720077.32,16471824416.06
603288,海天味业,2023,24559312356.59,5626626091.97,7355650997.74,223149082.18,2618773147.0,38423518405.62,9390542813.5,8530776781.67,362645734.42,16028535574.92
603288,海天味业,2024,26904508894.01,6343626494.69,6840201569.11,242260969.75,2525279032.45,40875062220.95,9479053899.65,9947694416.169998,293464953.68,16956814477.84
603288,海天味业,2025,28873380466.76,7038465194.15,7745950953.79,295624145.05,2407715424.0,52183944926.12,10344267800.4,11613702905.539995,140850000.0,17259677561.22
