symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
601238,广汽集团,2004,19186559991.55,732280934.65,2218765507.22,881922710.97,891709753.41,14826347180.4,6310480631.51,4820689120.519999,1751122284.72,14365870871.03
601238,广汽集团,2005,20780939111.0,1519990687.0,3637802376.0,214193712.0,736679253.0,16487859850.0,6097224300.0,4511979088.0,1084920746.0,16268960023.0
601238,广汽集团,2006,29743035068.0,1184971885.0,5161948061.0,214982641.0,1287288237.0,21222545132.0,9042645791.0,6757543219.0,1717851319.0,22985491849.0
601238,广汽集团,2007,42406678604.0,3477059807.0,4696147803.0,286272739.0,1294216757.0,26691114089.0,10148358477.0,9822051372.0,964596844.0,32584627232.0
601238,广汽集团,2008,6931193596.0,1596901373.0,-128664509.0,786545294.0,439136631.0,23308559251.0,4537813857.0,486751429.0,1396437763.0,6444442167.0
601238,广汽集团,2009,7056565261.0,2029964948.0,-67762845.0,245497900.0,645061300.0,32622401200.0,11227996600.0,519423349.0,927705400.0,6537141912.0
601238,广汽集团,2010,8742343934.0,4294117700.0,-627537893.0,381057286.0,1353341668.0,38250193300.0,12456138994.0,828188729.0,1052604512.0,7914155205.0
601238,广汽集团,2011,10980087271.0,4271618981.0,-287156190.0,763218101.0,1536698494.0,44561089193.0,14426263545.0,637969983.0,1792822169.0,10342117288.0
601238,广汽集团,2012,12963860422.0,1133583786.0,956076280.0,1035928778.0,1397419180.0,49381731699.0,17370118075.0,1073282631.0,2415775505.0,11890577791.0
601238,广汽集团,2013,18824198521.0,2668921930.0,978390727.0,1024617309.0,2036360024.0,57789896921.0,23727083448.0,2711187906.0,2699658000.0,16113010615.0
601238,广汽集团,2014,22383423470.0,3194789681.0,1105432657.0,1060347046.0,2660568844.0,62409300927.0,26213576053.0,3423353068.0,4540003707.0,18960070402.0
601238,广汽集团,2015,29418222736.0,4232351906.0,5081828813.0,732467825.0,1926988270.0,67165802343.0,27728367611.0,4602069784.0,3934204390.0,24816152952.0
601238,广汽集团,2016,49417676151.0,6288215860.0,5498358276.0,1154746159.0,2493564358.0,82092218864.0,37252780214.0,9859321703.0,1216108718.0,39558354448.0
601238,广汽集团,2017,71136854604.0,10786219906.0,16212733330.0,1373809577.0,3346598109.0,119602416855.0,49188448577.0,16358846548.0,1325878429.0,54778008056.0
601238,广汽集团,2018,71514518876.0,10902645368.0,-1268116293.0,2158534878.0,6729797363.0,132119734666.0,54199052819.0,13273803220.0,1947803761.0,58240715656.0
601238,广汽集团,2019,59233684226.0,6617537435.0,-380571401.0,3466349324.0,6927830012.0,137409527863.0,54955307018.0,4085662128.0,1884058685.0,55148022098.0
601238,广汽集团,2020,62717111384.0,5965826997.0,-2887231594.0,4317202521.0,6621579731.0,142806662917.0,56147058923.0,4058324954.0,3555512515.0,58658786430.0
601238,广汽集团,2021,75110156960.0,7334915288.0,-5589261967.0,7222247535.0,8110960354.0,154196563667.0,61601803661.0,5946458733.0,2296428613.0,69163698227.0
601238,广汽集团,2022,109600170277.0,8063678781.0,-5348877783.0,8094244172.0,12361829533.0,189831614551.0,67554185467.0,6946519922.0,6309015120.0,102653650355.0
601238,广汽集团,2023,128757302754.0,4428903018.0,6727626846.0,5303952616.0,16720313161.0,218394747438.0,93994959024.0,7783590101.0,11673725574.0,120973712653.0
601238,广汽集团,2024,106797859228.0,823581893.0,10918597387.0,3352938658.0,15688476438.0,232458340666.0,110681758605.0,6197927316.0,16577457427.0,100599931912.0
601238,广汽集团,2025,95661525530.0,-8783621243.0,-15026294544.0,4596087426.0,16445553876.0,214943407093.0,105259714161.0,-1273488510.0,24378832426.0,96935014040.0
