symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
002074,国轩高科,2003,159295139.56,19326237.14,28598423.74,40212056.66,22675097.91,178230437.0,90353288.15,47287548.86,31000000.0,112007590.7
002074,国轩高科,2004,184765358.29,22028058.56,36006810.52,54316899.28,27418895.49,242230897.3,136687088.97,52612442.66,48000000.0,132152915.63
002074,国轩高科,2005,207284341.79,13323814.91,445998.37,71735131.75,40786786.81,304730141.71,185209720.55,54784222.28999999,76800000.0,152500119.5
002074,国轩高科,2006,280253640.13,25512534.16,14844788.88,101809995.64,59670070.81,484908566.46,154212594.58,79812861.21000001,29400000.0,200440778.92
002074,国轩高科,2007,337937715.79,32734509.11,-21284188.34,202639982.63,62871000.68,651620277.46,287733735.08,97306193.40000004,123100000.0,240631522.39
002074,国轩高科,2008,464543121.83,39422943.64,37693631.97,224780654.64,83912709.98,740142702.23,338094851.01,122945802.28999996,173000000.0,341597319.54
002074,国轩高科,2009,399015452.08,33825138.11,46879033.67,254481591.67,98397325.3,799130381.06,372622340.35,111672225.14,179000000.0,287343226.94
002074,国轩高科,2010,466138923.24,27394412.96,6532292.08,255207222.62,115176271.81,840980342.44,373143356.09,120995280.65000004,199000000.0,345143642.59
002074,国轩高科,2011,610285656.4,36472571.76,37584259.51,304987117.75,121129082.32,933341642.57,436210183.58,159821359.29999995,223800000.0,450464297.1
002074,国轩高科,2012,593375535.96,36937242.84,-19479653.49,382388277.55,151609756.92,1078804761.21,566335358.78,188503241.45000005,253100000.0,404872294.51
002074,国轩高科,2013,738454890.18,29139772.67,141011668.21,400700054.01,175636369.88,1265696798.25,733383073.26,218980595.1,232000000.0,519474295.08
002074,国轩高科,2014,1014340058.68,250579336.46,212568417.64,700398447.48,114229237.16,2634694965.71,1522935851.1,523457520.97,323000000.0,490882537.71
002074,国轩高科,2015,2745496179.29,584612104.27,520395985.29,1402289819.06,488629877.3,6713272488.09,3671222412.63,1246110332.9099998,344000000.0,1499385846.38
002074,国轩高科,2016,4757931943.94,1030939678.34,1274658620.56,2410717343.92,630348590.45,10214710416.68,6254701381.07,2232666889.4,627000000.0,2525265054.54
002074,国轩高科,2017,4838098642.04,838007109.71,-99683521.46,3551543001.58,1514614084.78,17096899526.54,8841781615.2,1893390816.14,849000000.0,2944707825.9
002074,国轩高科,2018,5126995193.56,580345487.56,-1558639731.02,5000743665.53,2277135331.73,20587002713.31,12037021802.03,1496338534.0900006,2229528273.52,3630656659.47
002074,国轩高科,2019,4958898582.32,51253825.33,-683194198.25,5606635207.4,3958831886.47,25170447069.27,16114623504.78,1613444906.87,3861567358.5,3345453675.45
002074,国轩高科,2020,6724233230.56,149673020.43,684953831.42,6587351398.56,3220326787.62,27834612190.42,16759286702.59,1696313780.6500006,3251886000.0,5027919449.91
002074,国轩高科,2021,10356081191.76,101773908.78,1058194665.03,6719375503.82,4488468539.81,43613293048.19,24239008529.25,1926836058.58,5480447055.22,8429245133.18
002074,国轩高科,2022,23051701484.6,311576431.81,801270839.12,8642345823.74,7584033662.25,72627365266.66,48129591058.01,4102005327.8999977,10820704180.47,18949696156.7
002074,国轩高科,2023,31605490020.32,938726847.76,2418690817.29,12910896108.05,5678694206.58,93592652122.38,67296771086.53,4984859219.209999,16236958673.37,26620630801.11
002074,国轩高科,2024,35391817095.44,1206790129.59,2705571729.01,16454343330.81,7121300998.48,107839685095.13,77943425823.11,6371685742.600002,17508814480.34,29020131352.84
002074,国轩高科,2025,45070461822.87,2383271938.21,3624414966.7,16300297490.16,9690157206.01,127214519738.62,90308168667.69,7290092585.25,19649635531.29,37780369237.62
