symbol,company_name,year,revenue,net_profit,operating_cash_flow,accounts_receivable,inventory,total_assets,total_liabilities,gross_profit,short_term_borrowing,_operating_cost
000651,格力电器,1993,646777843.48,48583288.19,,69929605.08,126246248.05,616585729.24,428870660.16,137783149.97000003,191762218.79,508994693.51
000651,格力电器,1994,1111473350.99,79305257.92,,38087965.22,300666435.12,848201173.13,633680846.2,348995461.33000004,139345574.38,762477889.66
000651,格力电器,1995,2564104365.87,155172172.07,,38536853.26,317165697.4,1099235232.46,804542733.46,721282250.8799999,112873500.03,1842822114.99
000651,格力电器,1996,2841224249.44,186336216.91,,79758396.86,599573920.06,1842737238.92,1286708523.01,808684575.3700001,264271715.0,2032539674.07
000651,格力电器,1997,3451661951.11,198358706.07,,114155265.38,733538821.95,1979569598.19,1341338936.28,932512174.0,241138400.0,2519149777.11
000651,格力电器,1998,4298140976.33,211780756.59,570394526.27,96568717.44,1122280274.1,2925729402.91,1926771072.09,1696612859.75,,2601528116.58
000651,格力电器,1999,5165641243.3,229161235.93,349632758.65,76450495.34,1341166975.12,3423855391.07,2337525913.1,1775684211.5900002,,3389957031.71
000651,格力电器,2000,6342591764.83,254870113.6,865287935.53,162738620.47,1580030661.85,5785824935.69,4136141106.51,1863090381.2299995,,4479501383.6
000651,格力电器,2001,6587976827.62,261289686.97,-31627195.97,187525155.47,1111712711.68,6922276525.54,5166208189.07,1442675059.4099998,,5145301768.21
000651,格力电器,2002,7029690860.93,297216557.72,735899928.72,350918459.43,844075996.59,7144348545.33,5114432163.59,1461288338.9900007,,5568402521.94
000651,格力电器,2003,10042382751.13,342820566.96,139088485.14,700788416.63,1196455771.24,8289414478.19,6095331469.44,1764332699.9899988,,8278050051.14
000651,格力电器,2004,13832615003.23,420784332.48,107548793.05,984047341.25,3526373790.33,12760655072.86,10244824593.41,2283365669.119999,306150000.0,11549249334.11
000651,格力电器,2005,18264506959.03,507060090.21,804491433.24,1117267961.0,3184351474.04,12666240005.01,9883382369.96,3393639364.279999,376012600.0,14870867594.75
000651,格力电器,2006,26334267485.35,691741808.09,1732974175.37,692946004.43,5532719643.29,16634577473.55,13085937495.94,4809619876.079998,51000000.0,21524647609.27
000651,格力电器,2007,38009184758.17,1269757864.51,2792790148.06,894573479.89,7226312413.43,25547955384.38,19687819215.85,6892096207.809998,,31117088550.36
000651,格力电器,2008,42032388001.8,1966518865.23,368544296.12,565501518.2,4789875829.24,30564718943.81,22973670350.0,8299197124.670002,8401564.87,33733190877.13
000651,格力电器,2009,42457772919.28,2913450350.15,9449596083.21,914525966.38,5823644345.73,51530250677.91,40877565403.67,10501793550.61,961632918.57,31955979368.67
000651,格力电器,2010,60431626050.46,4275721624.27,615995032.63,1198924905.03,11559167320.08,65604378124.94,51592669903.95,13022438998.699997,1900379493.81,47409187051.76
000651,格力电器,2011,83155474504.59,5236938608.43,3356159992.13,1226793775.32,17503107339.56,85211594207.3,66834439664.69,15023359179.659996,2739286399.9,68132115324.93
000651,格力电器,2012,99316196265.19,7379666345.09,18408746271.56,1474872971.56,17235042562.7,107566899919.95,79986697791.3,26113118839.869995,3520642063.91,73203077425.32
000651,格力电器,2013,118627948208.59,10870068311.47,12969837129.83,1849275342.79,13122730425.78,133719278987.4,98345524864.62,38242008385.98,3316971153.31,80385939822.61
000651,格力电器,2014,137750358395.7,14155167229.36,18939165507.73,2661347628.69,8599098095.97,156230948479.88,111099497469.7,49728230724.22002,3578773331.48,88022127671.48
000651,格力电器,2015,97745137194.16,12532442817.66,44378381827.68,2879212111.93,9473942712.51,161698016315.06,113131407737.14,31727783449.070007,6276660136.03,66017353745.09
000651,格力电器,2016,108302565293.7,15463625768.05,14859952106.92,2824288418.43,9024905239.41,182373990389.46,127421835134.36,35416924076.7,10701081645.32,72885641217.0
000651,格力电器,2017,148286450009.18,22400484001.26,16338082774.25,5814491641.18,16568347179.12,214987907124.7,148133201565.19,48723537256.01,18646095044.32,99562912753.17
000651,格力电器,2018,198123177056.84,26202787681.42,26940791542.98,7642434078.24,20011518230.53,251116490470.98,158519445549.35,59889009346.70999,22197899406.88,138234167710.13
000651,格力电器,2019,198153027540.35,24696641368.84,27893714093.59,8439719697.0,24084854064.29,282972157415.28,170924500892.2,54653654958.99002,15944176463.01,143499372581.36
000651,格力电器,2020,168199204404.53,22175108137.32,19238637309.16,8738230905.44,27879505159.39,279250261870.24,162369774782.1,43970170723.61,20304384742.34,124229033680.92
000651,格力电器,2021,187868874892.71,23063732372.62,1894363258.72,13840898802.76,42765598328.01,319598183780.38,211672732613.87003,45617236302.84,27617920548.11,142251638589.87
000651,格力电器,2022,188988382706.68,24506623782.46,28668435921.27,14824742623.45,38314176763.9,355070769579.69995,253194721565.51,49203994823.9,52895851287.92,139784387882.78
000651,格力电器,2023,203979266387.09,29017387604.18,56398426354.17,16099477117.56,32579140028.7,368053902576.37,247407749159.93,60025779167.04001,26443476388.52,143953487220.05
000651,格力电器,2024,189163654064.64,32184570372.28,29369250570.66,16831887388.06,27910910515.55,368031704522.8601,226518009574.89,55667534441.280014,39009527273.22,133496119623.36
000651,格力电器,2025,170447058533.56998,29003103411.66,46383114754.02,15987180598.76,28183464259.53,391371999819.49,241580719144.79,50805705317.35997,67956629538.51,119641353216.21
